index,X,Y,Desc_,UpdateDate,UpdateTime,UTCoffset,linear_reference,Route,ImageName,ImageURL,VideoURL,ORG,Type,FID,REGION
199,-91.053896,41.639492,Rest Area: I-80 EB MM 270 near Wilton,20181130.0,145312.0,-500.0,270.0,I-80,RA80EB270 - Center,http://205.221.66.9/RestAreas/RA80EB270-01-CENTER.jpg,,IADOT,Rest Area/Parking,200,Other
200,-91.053896,41.639492,Rest Area: I-80 EB MM 270 near Wilton,20181130.0,145312.0,-500.0,270.0,I-80,RA80EB270 - Entry,http://205.221.66.9/RestAreas/RA80EB270-01-ENTRY.jpg,,IADOT,Rest Area/Parking,201,Other
201,-91.053896,41.639492,Rest Area: I-80 EB MM 270 near Wilton,20181130.0,145312.0,-500.0,270.0,I-80,RA80EB270 - Exit,http://205.221.66.9/RestAreas/RA80EB270-01-EXIT.jpg,,IADOT,Rest Area/Parking,202,Other
202,-91.754947,41.692231,IC - I-80 @ Eagle Ave NW (28),20181130.0,145312.0,-500.0,233.1,I-80,IC - I-80 @ Eagle Ave NW (28),http://207.28.200.108/snapshots/ictv28.jpg,http://207.28.200.108:1935/live/ictv28lb.stream/manifest.m3u8,IADOT,Iowa DOT,203,Iowa City
203,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 1,http://205.221.97.102/RWIS/Vid-000512064-00-00.jpg,,IADOT,RWIS,204,RWIS Cameras
204,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 2,http://205.221.97.102/RWIS/Vid-000512064-00-01.jpg,,IADOT,RWIS,205,RWIS Cameras
205,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 3,http://205.221.97.102/RWIS/Vid-000512064-00-02.jpg,,IADOT,RWIS,206,RWIS Cameras
206,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 4,http://205.221.97.102/RWIS/Vid-000512064-00-03.jpg,,IADOT,RWIS,207,RWIS Cameras
207,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 5,http://205.221.97.102/RWIS/Vid-000512064-00-04.jpg,,IADOT,RWIS,208,RWIS Cameras
208,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 6,http://205.221.97.102/RWIS/Vid-000512064-00-05.jpg,,IADOT,RWIS,209,RWIS Cameras
209,-94.797298,43.399376000000004,RWIS - IA 9 MM 90.53 @ Estherville,20181130.0,145312.0,-500.0,90.53,IA 9,RWIS - IA 9 MM 90.53 @ Estherville: Position 7,http://205.221.97.102/RWIS/Vid-000512064-00-06.jpg,,IADOT,RWIS,210,RWIS Cameras
210,-93.579741,41.603336,DM - I-235 @ E 21st (04),20181130.0,145312.0,-500.0,10.5251012072203,I-235,DM - I-235 @ E 21st (04),http://205.221.66.10/axis/DMTV04.jpg,http://205.221.66.10:1935/live/dmtv04lb.stream/manifest.m3u8,IADOT,Iowa DOT,211,Des Moines
211,-96.33754499999999,42.445121,SC - US 20 @ Christy (15),20181130.0,145312.0,-500.0,1.94697853880587,US 20,SC - US 20 @ Christy (15),http://96.63.178.132/sc_photos/SCTV15.jpg,http://96.63.178.132:1935/live/sctv15lb.stream/manifest.m3u8,IADOT,Iowa DOT,212,Sioux City
212,-93.659033,42.007239,AM - US 30 @ 520th Ave (14),20181130.0,145312.0,-500.0,146.0,US 30,AM - US 30 @ 520th Ave (14),http://205.221.97.105/snapshots/AMTV14.jpg,http://205.221.97.105:1935/live/amtv14lb.stream/manifest.m3u8,IADOT,Iowa DOT,213,Ames
213,-95.882857,41.322219,CB - I-29 @ S of Hamilton Ln (34),20181130.0,145312.0,-500.0,59.5101059405898,I-29,CB - I-29 @ S of Hamilton Ln (34),http://216.159.73.20/cb_photos/CBTV34.jpg,http://216.159.73.20:1935/live/cbtv34lb.stream/manifest.m3u8,IADOT,Iowa DOT,214,Council Bluffs
214,-91.666926,41.981684,CR - I-380 @ 4th St SE (10),20181130.0,145312.0,-500.0,20.4,I-380,CR - I-380 @ 4th St SE (10),http://207.28.200.108/snapshots/CRTV10.jpg,http://207.28.200.108:1935/live/crtv10lb.stream/manifest.m3u8,IADOT,Iowa DOT,215,Cedar Rapids
215,-93.56896400000001,41.761241999999996,DM - I-35 @ NE 36th St (61),20181130.0,145312.0,-500.0,134.0,I-35,DM - I-35 @ NE 36th St (61),http://205.221.97.105/snapshots/DMTV61.jpg,http://205.221.97.105:1935/live/dmtv61lb.stream/manifest.m3u8,IADOT,Iowa DOT,216,Des Moines
216,-92.446884,42.486582,2P - IA 27 @ Cedar Falls MM 181.7 (IWZ3174),20181130.0,145312.0,-500.0,181.7,IA 27,2P - IA 27 @ Cedar Falls MM 181.7 (IWZ3174),http://205.221.66.10/axis/IWZ3174.jpg,http://205.221.66.10:1935/live/iwz3174lb.stream/manifest.m3u8,IADOT,Iowa DOT,217,IWZ
217,-91.23655600000001,40.706099,D5 - US 61 @ MM 29.8 near Burlington (D5TV03),20181130.0,145312.0,-500.0,29.8,US 61,D5 - US 61 @ MM 29.8 near Burlington (D5TV03),http://205.221.66.10/Rural/D5TV03.jpg,,IADOT,Iowa DOT,218,Districts
218,-92.2983,41.9649,RWIS - US 30 MM 218 near Tama,20181130.0,145312.0,-500.0,218.0,US 30,RWIS - US 30 MM 218 near Tama: US 30 Roadway,http://205.221.97.102/RWIS/Vid-000512057-00-00.jpg,,IADOT,RWIS,219,RWIS Cameras
219,-92.2983,41.9649,RWIS - US 30 MM 218 near Tama,20181130.0,145312.0,-500.0,218.0,US 30,RWIS - US 30 MM 218 near Tama: US 30/IA 21 Int,http://205.221.97.102/RWIS/Vid-000512057-00-01.jpg,,IADOT,RWIS,220,RWIS Cameras
220,-92.2983,41.9649,RWIS - US 30 MM 218 near Tama,20181130.0,145312.0,-500.0,218.0,US 30,RWIS - US 30 MM 218 near Tama: IA 21 South,http://205.221.97.102/RWIS/Vid-000512057-00-02.jpg,,IADOT,RWIS,221,RWIS Cameras
221,-92.2983,41.9649,RWIS - US 30 MM 218 near Tama,20181130.0,145312.0,-500.0,218.0,US 30,RWIS - US 30 MM 218 near Tama: US 30 East,http://205.221.97.102/RWIS/Vid-000512057-00-03.jpg,,IADOT,RWIS,222,RWIS Cameras
222,-92.2983,41.9649,RWIS - US 30 MM 218 near Tama,20181130.0,145312.0,-500.0,218.0,US 30,RWIS - US 30 MM 218 near Tama: IA 21 Roadway,http://205.221.97.102/RWIS/Vid-000512057-00-04.jpg,,IADOT,RWIS,223,RWIS Cameras
223,-92.2983,41.9649,RWIS - US 30 MM 218 near Tama,20181130.0,145312.0,-500.0,218.0,US 30,RWIS - US 30 MM 218 near Tama: US 30 West,http://205.221.97.102/RWIS/Vid-000512057-00-05.jpg,,IADOT,RWIS,224,RWIS Cameras
224,-90.583005,41.517720000000004,QC - US 67 Centennial Bridge - IA (13),20181130.0,145312.0,-500.0,0.24843279295213,US 67,QC - US 67 Centennial Bridge - IA (13),http://204.8.38.202/qc_snapshot/qctv13.jpg,http://204.8.38.202:1935/live/qctv13lb.stream/manifest.m3u8,IADOT,Iowa DOT,225,Quad Cities
225,-91.69095,41.694403,IC - I-80 @ Half Moon Rd (01),20181130.0,145312.0,-500.0,236.4,I-80,IC - I-80 @ Half Moon Rd (01),http://207.28.200.108/snapshots/ictv01.jpg,http://207.28.200.108:1935/live/ictv01lb.stream/manifest.m3u8,IADOT,Iowa DOT,226,Iowa City
226,-95.90118199999999,41.494223999999996,CB - I-29 @ North I-680 Interchange (37),20181130.0,145312.0,-500.0,71.58290909764742,I-29,CB - I-29 @ North I-680 Interchange (37),http://216.159.73.20/cb_photos/CBTV37.jpg,http://216.159.73.20:1935/live/cbtv37lb.stream/manifest.m3u8,IADOT,Iowa DOT,227,Council Bluffs
227,-96.0843,42.997833,RWIS - IA 10 MM 24 near Alton,20181130.0,145312.0,-500.0,24.3,IA 10,RWIS - IA 10 MM 24 near Alton: IA 10 Bridge,http://205.221.97.102/RWIS/Vid-000512002-00-00.jpg,,IADOT,RWIS,228,RWIS Cameras
228,-96.0843,42.997833,RWIS - IA 10 MM 24 near Alton,20181130.0,145312.0,-500.0,24.3,IA 10,RWIS - IA 10 MM 24 near Alton: IA 10 East,http://205.221.97.102/RWIS/Vid-000512002-00-01.jpg,,IADOT,RWIS,229,RWIS Cameras
229,-96.0843,42.997833,RWIS - IA 10 MM 24 near Alton,20181130.0,145312.0,-500.0,24.3,IA 10,RWIS - IA 10 MM 24 near Alton: IA 10 East Zoom,http://205.221.97.102/RWIS/Vid-000512002-00-02.jpg,,IADOT,RWIS,230,RWIS Cameras
230,-96.0843,42.997833,RWIS - IA 10 MM 24 near Alton,20181130.0,145312.0,-500.0,24.3,IA 10,RWIS - IA 10 MM 24 near Alton: IA 10 West,http://205.221.97.102/RWIS/Vid-000512002-00-03.jpg,,IADOT,RWIS,231,RWIS Cameras
231,-93.869274,40.642831,5V - I-35 @ MM 5.8 (IWZ 3102),20181130.0,145312.0,-500.0,5.8,I-35,5V - I-35 @ MM 5.8 (IWZ 3102),http://205.221.66.10/axis/IWZ3102.jpg,http://205.221.66.10:1935/live/iwz3102lb.stream/manifest.m3u8,IADOT,Iowa DOT,232,IWZ
232,-91.666557,41.995566,CR - I-380 @ H Ave NE (12),20181130.0,145312.0,-500.0,21.6,I-380,CR - I-380 @ H Ave NE (12),http://207.28.200.108/snapshots/CRTV12.jpg,http://207.28.200.108:1935/live/crtv12lb.stream/manifest.m3u8,IADOT,Iowa DOT,233,Cedar Rapids
233,-95.87867299999999,41.231797,CB - I-29/80 @ 24th Street (03),20181130.0,145312.0,-500.0,51.487639,I-29,CB - I-29/80 @ 24th Street (03),http://216.159.73.20/cb_photos/CBTV03.jpg,http://216.159.73.20:1935/live/cbtv03lb.stream/manifest.m3u8,IADOT,Iowa DOT,234,Council Bluffs
234,-93.558681,41.472066,D1 - US 65 @ MM 66.6 near Scotch Ridge Rd (D1TV12),20181130.0,145312.0,-500.0,66.6,US 65,D1 - US 65 @ MM 66.6 near Scotch Ridge Rd (D1TV12),http://205.221.66.10/Rural/D1TV12.jpg,,IADOT,Iowa DOT,235,Districts
235,-92.346568,42.454369,WL - US 20 @ Hawkeye Road (02),20181130.0,145312.0,-500.0,210.60448651506303,US 20,WL - US 20 @ Hawkeye Road (02),http://216.159.161.35/wl_photos/wltv02.jpg,http://216.159.161.35:1935/live/wltv02lb.stream/manifest.m3u8,IADOT,Iowa DOT,236,Waterloo
236,-93.776964,42.023047,BN - US 30 @ U Ave (05),20181130.0,145312.0,-500.0,139.0,US 30,BN - US 30 @ U Ave (05),http://205.221.97.105/snapshots/BNTV05.jpg,http://205.221.97.105:1935/live/bntv05lb.stream/manifest.m3u8,IADOT,Iowa DOT,237,Ames
237,-92.5371,42.8332,RWIS - US 218 MM 211 @ Plainfield,20181130.0,145312.0,-500.0,211.0,US 218,RWIS - US 218 MM 211 @ Plainfield: US 218 North,http://205.221.97.102/RWIS/Vid-000512058-00-00.jpg,,IADOT,RWIS,238,RWIS Cameras
238,-92.5371,42.8332,RWIS - US 218 MM 211 @ Plainfield,20181130.0,145312.0,-500.0,211.0,US 218,RWIS - US 218 MM 211 @ Plainfield: US 218 SB Bridge,http://205.221.97.102/RWIS/Vid-000512058-00-01.jpg,,IADOT,RWIS,239,RWIS Cameras
239,-92.5371,42.8332,RWIS - US 218 MM 211 @ Plainfield,20181130.0,145312.0,-500.0,211.0,US 218,RWIS - US 218 MM 211 @ Plainfield: US 218 NB Bridge,http://205.221.97.102/RWIS/Vid-000512058-00-02.jpg,,IADOT,RWIS,240,RWIS Cameras
240,-92.5371,42.8332,RWIS - US 218 MM 211 @ Plainfield,20181130.0,145312.0,-500.0,211.0,US 218,RWIS - US 218 MM 211 @ Plainfield: US 218 South,http://205.221.97.102/RWIS/Vid-000512058-00-03.jpg,,IADOT,RWIS,241,RWIS Cameras
241,-93.799501,40.991626000000004,Parking Only: I-35 SB MM 31 near Osceola,20181130.0,145312.0,-500.0,31.0,I-35,Parking Only: I-35 SB MM 31 near Osceola - Entrance,http://205.221.66.9/RestAreas/RA35SB31-Entrance.jpg,,IADOT,Rest Area/Parking,242,Other
242,-93.799501,40.991626000000004,Parking Only: I-35 SB MM 31 near Osceola,20181130.0,145312.0,-500.0,31.0,I-35,Parking Only: I-35 SB MM 31 near Osceola - Exit,http://205.221.66.9/RestAreas/RA35SB31-Exit.jpg,,IADOT,Rest Area/Parking,243,Other
243,-93.799501,40.991626000000004,Parking Only: I-35 SB MM 31 near Osceola,20181130.0,145312.0,-500.0,31.0,I-35,Parking Only: I-35 SB MM 31 near Osceola - Parking,http://205.221.66.9/RestAreas/RA35SB31-Parking.jpg,,IADOT,Rest Area/Parking,244,Other
244,-93.56947199999999,41.949589,AM - I-35 @ Mile Post 107.8 (04),20181130.0,145312.0,-500.0,107.8,I-35,AM - I-35 @ Mile Post 107.8 (04),http://205.221.97.105/snapshots/AMTV04.jpg,http://205.221.97.105:1935/live/amtv04lb.stream/manifest.m3u8,IADOT,Iowa DOT,245,Ames
245,-90.57980699999999,41.511935,QC - US 67 Centennial Bridge - IL (12),20181130.0,145312.0,-500.0,1.47,US 67,QC - US 67 Centennial Bridge - IL (12),http://204.8.38.202/qc_snapshot/qctv12.jpg,http://204.8.38.202:1935/live/qctv12lb.stream/manifest.m3u8,IADOT,Iowa DOT,246,Quad Cities
246,-95.91167,41.513075,CB - I-29 @ Weigh Station (43),20181130.0,145312.0,-500.0,73.04,I-29,CB - I-29 @ Weigh Station (43),http://216.159.73.20/cb_photos/CBTV43.jpg,http://216.159.73.20:1935/live/cbtv43lb.stream/manifest.m3u8,IADOT,Iowa DOT,247,Council Bluffs
247,-91.549993,41.485046000000004,D5 - US 218 @ MM 80.9 near Riverside (D5TV01),20181130.0,145312.0,-500.0,80.9,US 218,D5 - US 218 @ MM 80.9 near Riverside (D5TV01),http://205.221.66.10/Rural/D5TV01.jpg,,IADOT,Iowa DOT,248,Districts
248,-93.776765,41.629364,DM - I-35/80 @ Douglas (42),20181130.0,145312.0,-500.0,126.1,I-80,DM - I-35/80 @ Douglas (42),http://205.221.66.10/axis/DMTV42.jpg,http://205.221.66.10:1935/live/dmtv42lb.stream/manifest.m3u8,IADOT,Iowa DOT,249,Des Moines
249,-91.646276,41.800554,IC - I-380 @ Hwy 965 NE (16),20181130.0,145312.0,-500.0,6.60948535736222,I-380,IC - I-380 @ Hwy 965 NE (16),http://207.28.200.108/snapshots/ictv16.jpg,http://207.28.200.108:1935/live/ictv16lb.stream/manifest.m3u8,IADOT,Iowa DOT,250,Iowa City
250,-93.646139,42.00335,AM - US 30 @ Mile Post 147 (15),20181130.0,145312.0,-500.0,147.0,US 30,AM - US 30 @ Mile Post 147 (15),http://205.221.97.105/snapshots/AMTV15.jpg,http://205.221.97.105:1935/live/amtv15lb.stream/manifest.m3u8,IADOT,Iowa DOT,251,Ames
251,-91.75525,41.94873,CR - US 30 @ Stoney Point Rd (23),20181130.0,145312.0,-500.0,248.1,US 30,CR - US 30 @ Stoney Point Rd (23),http://207.28.200.108/snapshots/CRTV23.jpg,http://207.28.200.108:1935/live/crtv23lb.stream/manifest.m3u8,IADOT,Iowa DOT,252,Cedar Rapids
252,-91.663188,41.926675,CR - US 30 @ J St SW (28),20181130.0,145312.0,-500.0,253.1,US 30,CR - US 30 @ J St SW (28),http://207.28.200.108/snapshots/CRTV28.jpg,http://207.28.200.108:1935/live/crtv28lb.stream/manifest.m3u8,IADOT,Iowa DOT,253,Cedar Rapids
253,-96.366856,42.400081,SC - I-29 @ 1st St in Sergeant Bluff (02),20181130.0,145312.0,-500.0,141.224690767243,I-29,SC - I-29 @ 1st St in Sergeant Bluff (02),http://96.63.178.132/sc_photos/SCTV02.jpg,http://96.63.178.132:1935/live/sctv02lb.stream/manifest.m3u8,IADOT,Iowa DOT,254,Sioux City
254,-95.887123,41.232997,CB - I-29/80 @ W of S 24th St (46),20181130.0,145312.0,-500.0,,I-29/80,CB - I-29/80 @ W of S 24th St (46),http://216.159.73.20/cb_photos/CBTV46.jpg,http://216.159.73.20:1935/live/cbtv46lb.stream/manifest.m3u8,IADOT,Iowa DOT,255,Council Bluffs
255,-91.599396,42.015534,CR - IA 100 @ E Post Rd (45),20181212.0,180309.0,-500.0,5.6,IA 100,CR - IA 100 @ E Post Rd (45),http://207.28.200.108/snapshots/CRTV45.jpg,http://207.28.200.108:1935/live/crtv45lb.stream/manifest.m3u8,IADOT,Iowa DOT,256,Cedar Rapids
256,-91.67099,41.890668,CR - I-380 @ Wright Bros Blvd (02),20181130.0,145312.0,-500.0,12.390085055945999,I-380,CR - I-380 @ Wright Bros Blvd (02),http://207.28.200.108/snapshots/CRTV02.jpg,http://207.28.200.108:1935/live/crtv02lb.stream/manifest.m3u8,IADOT,Iowa DOT,257,Cedar Rapids
257,-91.608465,42.016139,CR - IA 100 @ Menards Ln (44),20181207.0,181108.0,-500.0,5.2,IA 100,CR - IA 100 @ Menards Ln (44),http://207.28.200.108/snapshots/CRTV44.jpg,http://207.28.200.108:1935/live/crtv44lb.stream/manifest.m3u8,IADOT,Iowa DOT,258,Cedar Rapids
258,-91.6838,41.93,RWIS - US 30 MM 252 @ Cedar Rapids,20181130.0,145312.0,-500.0,252.0,US 30,RWIS - US 30 MM 252 @ Cedar Rapids,http://205.221.97.102/RWIS/Vid-000512009-00-05.jpg,,IADOT,RWIS,259,RWIS Cameras
259,-91.6838,41.93,RWIS - US 30 MM 252 @ Cedar Rapids,20181130.0,145312.0,-500.0,252.0,US 30,RWIS - US 30 MM 252 @ Cedar Rapids: US 30 Bridge,http://205.221.97.102/RWIS/Vid-000512010-00-02.jpg,,IADOT,RWIS,260,RWIS Cameras
260,-91.6838,41.93,RWIS - US 30 MM 252 @ Cedar Rapids,20181130.0,145312.0,-500.0,252.0,US 30,RWIS - US 30 MM 252 @ Cedar Rapids: Us 30 Roadway,http://205.221.97.102/RWIS/Vid-000512010-00-00.jpg,,IADOT,RWIS,261,RWIS Cameras
261,-91.6838,41.93,RWIS - US 30 MM 252 @ Cedar Rapids,20181130.0,145312.0,-500.0,252.0,US 30,RWIS - US 30 MM 252 @ Cedar Rapids: US 30 East,http://205.221.97.102/RWIS/Vid-000512010-00-03.jpg,,IADOT,RWIS,262,RWIS Cameras
262,-91.63703100000001,41.926356,CR - US 30 @ C St SW (30),20181130.0,145312.0,-500.0,254.5,US 30,CR - US 30 @ C St SW (30),http://207.28.200.108/snapshots/CRTV30.jpg,http://207.28.200.108:1935/live/crtv30lb.stream/manifest.m3u8,IADOT,Iowa DOT,263,Cedar Rapids
263,-95.26093,41.496789,Parking Only: I-80 EB MM 44 near Avoca,20181130.0,145312.0,-500.0,44.0,I-80,RA80EB44 - Center,http://205.221.66.9/RestAreas/RA80EB44-01-CENTER.jpg,,IADOT,Rest Area/Parking,264,Other
264,-95.26093,41.496789,Parking Only: I-80 EB MM 44 near Avoca,20181130.0,145312.0,-500.0,44.0,I-80,RA80EB44 - Entry,http://205.221.66.9/RestAreas/RA80EB44-01-ENTRY.jpg,,IADOT,Rest Area/Parking,265,Other
265,-95.26093,41.496789,Parking Only: I-80 EB MM 44 near Avoca,20181130.0,145312.0,-500.0,44.0,I-80,RA80EB44 - Exit,http://205.221.66.9/RestAreas/RA80EB44-01-EXIT.jpg,,IADOT,Rest Area/Parking,266,Other
266,-95.89755500000001,41.273296,CB - I-29 @ 35th Street (21),20181130.0,145312.0,-500.0,54.76286163551,I-29,CB - I-29 @ 35th Street (21),http://216.159.73.20/cb_photos/CBTV21.jpg,http://216.159.73.20:1935/live/cbtv21lb.stream/manifest.m3u8,IADOT,Iowa DOT,267,Council Bluffs
267,-92.312601,42.453618,WL - US 218 @ SB Ramp to I-380 SB (04),20181130.0,145312.0,-500.0,176.49590747861302,US 218,WL - US 218 @ SB Ramp to I-380 SB (04),http://216.159.161.35/wl_photos/wltv04.jpg,http://216.159.161.35:1935/live/wltv04lb.stream/manifest.m3u8,IADOT,Iowa DOT,268,Waterloo
268,-91.550524,42.031399,CR - IA 13 @ Linn Aire Dr (51),20181130.0,145312.0,-500.0,37.5,IA 13,CR - IA 13 @ Linn Aire Dr (51),http://207.28.200.108/snapshots/CRTV51.jpg,http://207.28.200.108:1935/live/crtv51lb.stream/manifest.m3u8,IADOT,Iowa DOT,269,Cedar Rapids
269,-95.822647,41.18974,CB - I-29 @ Basswood Road (15),20181130.0,145312.0,-500.0,44.9163531825957,I-29,CB - I-29 @ Basswood Road (15),http://216.159.73.20/cb_photos/CBTV15.jpg,http://216.159.73.20:1935/live/cbtv15lb.stream/manifest.m3u8,IADOT,Iowa DOT,270,Council Bluffs
270,-91.670006,41.926943,CR - I-380 @ US 30- South (04),20181130.0,145312.0,-500.0,14.603334079233502,I-380,CR - I-380 @ US 30- South (04),http://207.28.200.108/snapshots/CRTV04.jpg,http://207.28.200.108:1935/live/crtv04lb.stream/manifest.m3u8,IADOT,Iowa DOT,271,Cedar Rapids
271,-91.670949,41.932725,CR - I-380 @ US 30- North (05),20181130.0,145312.0,-500.0,16.5,I-380,CR - I-380 @ US 30- North (05),http://207.28.200.108/snapshots/CRTV05.jpg,http://207.28.200.108:1935/live/crtv05lb.stream/manifest.m3u8,IADOT,Iowa DOT,272,Cedar Rapids
272,-91.666276,42.006603000000005,CR - I-380 @ Coldstream Ave NE (13),20181130.0,145312.0,-500.0,22.3,I-380,CR - I-380 @ Coldstream Ave NE (13),http://207.28.200.108/snapshots/CRTV13.jpg,http://207.28.200.108:1935/live/crtv13lb.stream/manifest.m3u8,IADOT,Iowa DOT,273,Cedar Rapids
273,-92.772749,41.696185,Rest Area: I-80 WB MM 180 near Grinnell,20181130.0,145312.0,-500.0,180.0,I-80,RA80WB180 - Center,http://205.221.66.9/RestAreas/RA80WB180-01-CENTER.jpg,,IADOT,Rest Area/Parking,274,Other
274,-92.772749,41.696185,Rest Area: I-80 WB MM 180 near Grinnell,20181130.0,145312.0,-500.0,180.0,I-80,RA80WB180 - Entry,http://205.221.66.9/RestAreas/RA80WB180-01-ENTRY.jpg,,IADOT,Rest Area/Parking,275,Other
275,-92.772749,41.696185,Rest Area: I-80 WB MM 180 near Grinnell,20181130.0,145312.0,-500.0,180.0,I-80,RA80WB180 - Exit,http://205.221.66.9/RestAreas/RA80WB180-01-EXIT.jpg,,IADOT,Rest Area/Parking,276,Other
276,-95.814562,41.246947999999996,CB - I-80 @ Valley View (09),20181130.0,145312.0,-500.0,5.73,I-80,CB - I-80 @ Valley View (09),http://216.159.73.20/cb_photos/CBTV09.jpg,http://216.159.73.20:1935/live/cbtv09lb.stream/manifest.m3u8,IADOT,Iowa DOT,277,Council Bluffs
277,-91.600142,41.69378,IC - I-80 @ Hwy 965 - East (05),20181130.0,145312.0,-500.0,241.0,I-80,IC - I-80 @ Hwy 965 - East (05),http://207.28.200.108/snapshots/ictv05.jpg,http://207.28.200.108:1935/live/ictv05lb.stream/manifest.m3u8,IADOT,Iowa DOT,278,Iowa City
278,-96.424298,42.492049,SC - I-29 @ Hamilton (11),20181130.0,145312.0,-500.0,149.13169755412702,I-29,SC - I-29 @ Hamilton (11),http://96.63.178.132/sc_photos/SCTV11.jpg,http://96.63.178.132:1935/live/sctv11lb.stream/manifest.m3u8,IADOT,Iowa DOT,279,Sioux City
279,-93.644693,41.507571,DM - Hwy 5 @ Fleur (33),20181130.0,145312.0,-500.0,96.4361291129677,IA 5,DM - Hwy 5 @ Fleur (33),http://205.221.66.10/axis/DMTV33.jpg,http://205.221.66.10:1935/live/dmtv33lb.stream/manifest.m3u8,IADOT,Iowa DOT,280,Des Moines
280,-93.566503,42.078,AM - I-35 @ E 190th St (10),20181130.0,145312.0,-500.0,116.0,I-35,AM - I-35 @ E 190th St (10),http://205.221.97.105/snapshots/AMTV10.jpg,http://205.221.97.105:1935/live/amtv10lb.stream/manifest.m3u8,IADOT,Iowa DOT,281,Ames
281,-92.258763,42.460828,WL - Evansdale water Tower - East (17),20181130.0,145312.0,-500.0,68.4101302374656,I-380,WL - Evansdale water Tower - East (17),http://216.159.161.35/wl_photos/wltv17.jpg,http://216.159.161.35:1935/live/wltv17lb.stream/manifest.m3u8,IADOT,Iowa DOT,282,Waterloo
282,-90.513017,41.526737,QC - I-74 NB @ US 67 (B2),20181130.0,145312.0,-500.0,4.9,I-74,QC - I-74 NB @ US 67 (B2),http://204.8.38.202/qc_snapshot/qctvb2.jpg,http://204.8.38.202:1935/live/qctvb2lb.stream/manifest.m3u8,IADOT,Iowa DOT,283,Quad Cities
283,-96.353424,42.374032,SC - I-29 @ Sergeant Bluff Rest Area (01),20181130.0,145312.0,-500.0,139.288822231458,I-29,SC - I-29 @ Sergeant Bluff Rest Area (01),http://96.63.178.132/sc_photos/SCTV01.jpg,http://96.63.178.132:1935/live/sctv01lb.stream/manifest.m3u8,IADOT,Iowa DOT,284,Sioux City
284,-93.78085,41.504913,DM - I-35 @ Adams St (74),20181130.0,145312.0,-500.0,66.6,I-35,DM - I-35 @ Adams St (74),http://205.221.66.10/axis/DMTV74.jpg,http://205.221.66.10:1935/live/dmtv74lb.stream/manifest.m3u8,IADOT,Iowa DOT,285,Des Moines
285,-91.581817,41.689188,IC - I-80 @ 12th Avenue (23),20181130.0,145312.0,-500.0,241.37633354013198,I-80,IC - I-80 @ 12th Avenue (23),http://207.28.200.108/snapshots/ictv23.jpg,http://207.28.200.108:1935/live/ictv23lb.stream/manifest.m3u8,IADOT,Iowa DOT,286,Iowa City
286,-93.570836,41.893747,AM - I-35 @ Heart of Iowa Nature Trail (02),20181130.0,145312.0,-500.0,103.9,I-35,AM - I-35 @ Heart of Iowa Nature Trail (02),http://205.221.97.105/snapshots/AMTV02.jpg,http://205.221.97.105:1935/live/amtv02lb.stream/manifest.m3u8,IADOT,Iowa DOT,287,Ames
287,-95.2915,41.498166999999995,RWIS - I-80 MM 43 near Avoca,20181130.0,145312.0,-500.0,42.6,I-80,RWIS - I-80 MM 43 near Avoca: I-80 Bridge,http://205.221.97.102/RWIS/Vid-000512006-00-00.jpg,,IADOT,RWIS,288,RWIS Cameras
288,-95.2915,41.498166999999995,RWIS - I-80 MM 43 near Avoca,20181130.0,145312.0,-500.0,42.6,I-80,RWIS - I-80 MM 43 near Avoca: I-80 East,http://205.221.97.102/RWIS/Vid-000512006-00-01.jpg,,IADOT,RWIS,289,RWIS Cameras
289,-95.2915,41.498166999999995,RWIS - I-80 MM 43 near Avoca,20181130.0,145312.0,-500.0,42.6,I-80,RWIS - I-80 MM 43 near Avoca: I-80 Pavement,http://205.221.97.102/RWIS/Vid-000512006-00-03.jpg,,IADOT,RWIS,290,RWIS Cameras
290,-95.2915,41.498166999999995,RWIS - I-80 MM 43 near Avoca,20181130.0,145312.0,-500.0,42.6,I-80,RWIS - I-80 MM 43 near Avoca: I-80 West,http://205.221.97.102/RWIS/Vid-000512006-00-03.jpg,,IADOT,RWIS,291,RWIS Cameras
